,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
162,12.0,,Irelia,Side.red,3.0,8180.0,10179.0,8180.0,6.0,2.1666666666666665,10.0,15.0,9.0,23553.0,5.0,16.0,142565,12823,TopLane_Jungle,Many
163,12.0,4.0,Ziggs,Side.red,7.0,6225.0,7511.0,6225.0,9.0,1.0,2.0,15.0,18.0,17909.0,1.0,35.0,180276,11344,Other,Many
164,4.0,11.0,JarvanIV,Side.blue,8.0,0.0,11767.0,0.0,1.0,12.0,4.0,10.0,6.0,11493.0,0.0,20.0,72577,6287,TopLane_Jungle,Few
165,4.0,12.0,Yone,Side.blue,6.0,6877.0,21994.0,6877.0,2.0,8.0,10.0,16.0,15.0,17334.0,3.0,19.0,162047,12902,TopLane_Jungle,Many
166,11.0,4.0,LeeSin,Side.blue,7.0,1032.0,22342.0,1032.0,2.0,10.0,13.0,13.0,15.0,23518.0,1.0,25.0,121364,10745,TopLane_Jungle,Few
167,14.0,4.0,Leona,Side.red,3.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,16.0,7198.0,0.0,19.0,13551,3559,Other,Few
168,4.0,3.0,Braum,Side.red,13.0,716.0,1364.0,716.0,3.0,4.333333333333333,0.0,9.0,26.0,7883.0,0.0,33.0,16662,5671,Other,Few
169,4.0,11.0,Viego,Side.blue,6.0,2108.0,27931.0,2108.0,4.0,4.0,10.0,15.0,,34913.0,2.0,49.0,166786,13425,TopLane_Jungle,Few
170,4.0,11.0,Viego,Side.blue,4.0,367.0,2293.0,367.0,6.0,2.333333333333333,10.0,13.0,18.0,26934.0,1.0,36.0,134205,11870,TopLane_Jungle,Few
171,4.0,12.0,Ziggs,Side.blue,9.0,50654.0,53740.0,50654.0,1.0,16.0,7.0,12.0,10.0,7018.0,8.0,9.0,168242,12019,Other,Many
172,4.0,14.0,Qiyana,Side.blue,8.0,1735.0,6246.0,1735.0,3.0,3.6666666666666665,3.0,14.0,6.0,10513.0,1.0,20.0,107356,9430,Other,Many
173,11.0,4.0,Elise,Side.red,9.0,991.0,27172.0,991.0,6.0,1.8333333333333333,2.0,12.0,18.0,17568.0,0.0,25.0,81404,7526,TopLane_Jungle,Few
174,4.0,11.0,Zed,Side.red,6.0,0.0,31081.0,0.0,3.0,6.333333333333332,13.0,13.0,7.0,17375.0,0.0,26.0,126765,10784,TopLane_Jungle,Few
175,12.0,4.0,TwistedFate,Side.blue,10.0,6855.0,8776.0,6855.0,1.0,12.0,2.0,15.0,24.0,9596.0,,,129971,11034,Other,Many
176,3.0,4.0,Ezreal,Side.blue,5.0,344.0,2614.0,344.0,11.0,0.8181818181818182,4.0,13.0,2.0,21090.0,0.0,9.0,115449,10215,Other,Many
177,11.0,4.0,Nidalee,Side.red,3.0,903.0,,903.0,6.0,1.1666666666666667,4.0,11.0,2.0,20653.0,0.0,26.0,89250,7138,TopLane_Jungle,Few
178,4.0,12.0,TwistedFate,Side.blue,11.0,6607.0,6838.0,,7.0,2.4285714285714284,6.0,16.0,36.0,19836.0,3.0,20.0,131895,13180,Other,Many
179,4.0,11.0,LeeSin,Side.red,13.0,,24349.0,3515.0,5.0,4.4,9.0,17.0,31.0,,,43.0,184936,15198,TopLane_Jungle,Few
180,4.0,11.0,LeeSin,Side.blue,1.0,0.0,1546.0,0.0,4.0,0.75,2.0,10.0,6.0,18342.0,0.0,19.0,69233,6375,TopLane_Jungle,Few
181,1.0,4.0,Jhin,Side.blue,6.0,0.0,767.0,0.0,5.0,1.4,,12.0,,13702.0,0.0,20.0,108130,8485,Other,Many
182,11.0,4.0,Nunu,Side.blue,11.0,0.0,8333.0,0.0,4.0,4.0,5.0,12.0,22.0,19661.0,0.0,17.0,97226,8180,TopLane_Jungle,Few
183,12.0,4.0,Sylas,Side.blue,3.0,0.0,425.0,0.0,9.0,0.7777777777777778,4.0,11.0,23.0,25780.0,0.0,14.0,54875,8043,Other,Many
184,4.0,12.0,Viktor,Side.blue,4.0,3718.0,3924.0,3718.0,4.0,1.0,0.0,14.0,15.0,17521.0,2.0,30.0,133248,9688,Other,Many
185,12.0,,Camille,Side.blue,10.0,9019.0,17100.0,9019.0,8.0,3.0,14.0,18.0,34.0,54635.0,5.0,43.0,226085,18859,TopLane_Jungle,Many
186,11.0,4.0,XinZhao,Side.red,17.0,2975.0,37731.0,,4.0,,10.0,15.0,29.0,40049.0,2.0,39.0,122315,13268,TopLane_Jungle,Few
187,12.0,4.0,Akali,Side.blue,2.0,2140.0,9375.0,2140.0,9.0,0.8888888888888888,6.0,15.0,4.0,33793.0,1.0,24.0,133556,11446,Other,Many
188,4.0,7.0,Jhin,Side.red,22.0,4589.0,6134.0,4589.0,5.0,5.6,6.0,14.0,19.0,14169.0,2.0,12.0,108098,11479,Other,Many
189,1.0,4.0,Jhin,Side.red,6.0,2053.0,4175.0,2053.0,8.0,1.375,5.0,14.0,32.0,22717.0,0.0,20.0,150533,11868,Other,Many
190,4.0,7.0,Aphelios,Side.red,5.0,,3211.0,3044.0,7.0,1.0,2.0,12.0,19.0,18093.0,0.0,17.0,118731,9988,Other,Many
191,12.0,14.0,Camille,,14.0,13720.0,19791.0,13720.0,4.0,,8.0,17.0,22.0,25076.0,,15.0,151712,15996,TopLane_Jungle,Many
192,12.0,4.0,Orianna,Side.blue,15.0,4545.0,7542.0,4545.0,1.0,19.0,4.0,16.0,19.0,,3.0,22.0,169668,12593,Other,Many
193,4.0,11.0,LeeSin,Side.red,11.0,305.0,37414.0,305.0,,2.6,2.0,14.0,19.0,34596.0,1.0,42.0,133710,9673,TopLane_Jungle,Few
194,3.0,4.0,Zyra,Side.red,21.0,1459.0,1531.0,1459.0,6.0,4.0,3.0,14.0,80.0,25006.0,0.0,62.0,41462,10141,Other,Few
195,12.0,4.0,Graves,Side.red,3.0,2232.0,3294.0,2232.0,3.0,3.333333333333333,7.0,12.0,8.0,12113.0,1.0,9.0,89242,9183,TopLane_Jungle,Many
196,14.0,4.0,Zoe,Side.red,4.0,0.0,306.0,0.0,10.0,0.5,1.0,13.0,27.0,19489.0,0.0,22.0,83273,7588,Other,Many
197,6.0,4.0,Tryndamere,Side.blue,3.0,3624.0,12498.0,3624.0,8.0,0.875,4.0,15.0,6.0,34053.0,1.0,20.0,142971,10362,TopLane_Jungle,Many
198,3.0,4.0,Zyra,Side.red,11.0,1373.0,8684.0,1373.0,,2.6,2.0,13.0,52.0,20220.0,1.0,64.0,43794,8544,Other,Few
199,4.0,7.0,Vayne,Side.red,3.0,912.0,912.0,912.0,8.0,1.25,7.0,11.0,8.0,15469.0,0.0,11.0,57733,8386,Other,Many
200,11.0,4.0,Poppy,Side.blue,6.0,1016.0,10199.0,1016.0,3.0,3.6666666666666665,5.0,12.0,20.0,,0.0,20.0,88809,8929,TopLane_Jungle,Few
201,7.0,4.0,Ezreal,Side.red,1.0,0.0,165.0,0.0,8.0,0.375,2.0,11.0,0.0,19437.0,0.0,17.0,64294,7457,Other,Many
202,11.0,4.0,Nunu,Side.red,18.0,131.0,24039.0,131.0,2.0,10.0,,14.0,22.0,30971.0,1.0,23.0,141520,10271,TopLane_Jungle,Few
203,4.0,14.0,Lux,Side.blue,13.0,603.0,903.0,603.0,1.0,13.0,0.0,11.0,24.0,7167.0,0.0,41.0,19327,6336,Other,Few
204,12.0,4.0,Yasuo,Side.blue,1.0,2050.0,4857.0,2050.0,9.0,0.1111111111111111,0.0,13.0,18.0,18966.0,1.0,9.0,116741,8221,TopLane_Jungle,Many
205,4.0,12.0,Gragas,Side.blue,10.0,5500.0,10408.0,5500.0,1.0,19.0,9.0,17.0,38.0,30054.0,0.0,20.0,123982,12285,TopLane_Jungle,Many
206,11.0,4.0,Olaf,Side.blue,5.0,0.0,2466.0,0.0,7.0,1.2857142857142858,4.0,11.0,12.0,22211.0,0.0,15.0,88422,6949,TopLane_Jungle,Few
207,,4.0,Viktor,Side.red,8.0,,4855.0,1802.0,4.0,4.25,9.0,13.0,14.0,13609.0,0.0,18.0,126805,11108,Other,Many
208,7.0,4.0,Jinx,Side.blue,5.0,4459.0,4627.0,4459.0,8.0,1.0,3.0,12.0,,23397.0,1.0,21.0,149151,10701,Other,Many
209,1.0,4.0,Jhin,Side.blue,15.0,0.0,4422.0,0.0,6.0,3.1666666666666665,4.0,15.0,26.0,20055.0,0.0,10.0,160633,12052,Other,Many
210,4.0,12.0,Ryze,Side.red,8.0,6856.0,15795.0,,5.0,3.0,7.0,15.0,29.0,18184.0,5.0,12.0,168643,13219,Other,Many
211,4.0,12.0,Fiora,Side.red,1.0,2568.0,3229.0,2568.0,4.0,1.0,3.0,,3.0,13205.0,1.0,13.0,55812,6922,TopLane_Jungle,Many
212,14.0,4.0,Nautilus,Side.red,6.0,0.0,0.0,0.0,6.0,1.3333333333333333,2.0,10.0,39.0,12745.0,0.0,42.0,19340,5731,Other,Few
213,14.0,12.0,Akali,Side.red,14.0,1987.0,2642.0,,5.0,5.0,11.0,17.0,,25316.0,0.0,15.0,148123,13965,TopLane_Jungle,Many
214,3.0,4.0,Draven,Side.blue,1.0,1575.0,3836.0,1575.0,8.0,0.25,1.0,10.0,4.0,12765.0,0.0,8.0,67531,7171,Other,Many
215,12.0,4.0,Akali,Side.blue,6.0,968.0,4832.0,968.0,6.0,2.6666666666666665,10.0,14.0,2.0,24775.0,0.0,41.0,97683,11353,Other,Many
216,6.0,4.0,Tryndamere,Side.red,4.0,4284.0,16755.0,4284.0,6.0,1.6666666666666667,6.0,,10.0,53830.0,2.0,58.0,505220,22758,TopLane_Jungle,Many
217,11.0,4.0,Viego,Side.red,6.0,650.0,9279.0,650.0,9.0,,6.0,14.0,18.0,38406.0,0.0,38.0,150201,10749,TopLane_Jungle,Few
218,12.0,4.0,Jayce,Side.blue,13.0,7502.0,9695.0,7502.0,9.0,2.0,5.0,14.0,7.0,16909.0,2.0,22.0,107578,11682,TopLane_Jungle,Many
219,3.0,4.0,Xerath,Side.red,17.0,0.0,272.0,0.0,8.0,2.375,2.0,13.0,32.0,15120.0,0.0,80.0,62255,10208,Other,Few
220,12.0,4.0,Rumble,Side.blue,13.0,788.0,23094.0,788.0,7.0,2.7142857142857144,6.0,14.0,10.0,20751.0,2.0,10.0,98709,10101,TopLane_Jungle,Many
221,11.0,4.0,Taliyah,Side.red,6.0,0.0,37604.0,0.0,3.0,6.0,12.0,15.0,10.0,21217.0,2.0,25.0,156716,11371,TopLane_Jungle,Few
222,4.0,14.0,Leona,Side.red,13.0,167.0,358.0,167.0,6.0,2.1666666666666665,0.0,,52.0,17775.0,0.0,56.0,16889,6923,Other,Few
223,4.0,6.0,Tryndamere,,3.0,6583.0,6822.0,6583.0,4.0,1.75,4.0,15.0,6.0,23091.0,2.0,30.0,136922,12175,TopLane_Jungle,Many
224,7.0,4.0,Jhin,Side.blue,1.0,730.0,4717.0,730.0,4.0,2.0,7.0,12.0,24.0,11521.0,0.0,,122658,11795,Other,Many
225,12.0,4.0,Jayce,Side.blue,7.0,7222.0,11421.0,7222.0,5.0,3.4,10.0,15.0,7.0,17767.0,2.0,21.0,154912,14447,TopLane_Jungle,Many
226,12.0,4.0,,Side.blue,5.0,227.0,420.0,227.0,9.0,0.8888888888888888,3.0,13.0,,15003.0,0.0,28.0,92975,7782,Other,Many
227,14.0,4.0,Thresh,Side.blue,16.0,44.0,44.0,44.0,2.0,9.5,3.0,10.0,27.0,11809.0,0.0,34.0,17037,6646,Other,Few
228,14.0,4.0,Pyke,Side.red,9.0,0.0,138.0,0.0,4.0,4.0,7.0,12.0,20.0,14214.0,0.0,105.0,24220,11387,Other,Few
229,14.0,,,Side.blue,7.0,482.0,2151.0,482.0,4.0,4.75,12.0,16.0,2.0,29699.0,1.0,13.0,144724,14251,Other,Many
230,4.0,11.0,Graves,,12.0,2011.0,44923.0,2011.0,3.0,9.0,15.0,15.0,23.0,23574.0,0.0,23.0,206419,14274,TopLane_Jungle,Few
231,11.0,4.0,LeeSin,Side.blue,10.0,332.0,23415.0,332.0,8.0,1.75,4.0,16.0,24.0,48867.0,1.0,52.0,186735,13140,TopLane_Jungle,Few
232,1.0,4.0,,Side.blue,5.0,0.0,2027.0,0.0,1.0,8.0,,9.0,15.0,6748.0,0.0,17.0,61272,6361,Other,Many
233,4.0,11.0,Talon,Side.red,2.0,86.0,,86.0,4.0,1.0,2.0,11.0,1.0,14737.0,1.0,18.0,103353,7485,TopLane_Jungle,Few
234,14.0,4.0,Alistar,Side.red,12.0,0.0,210.0,,8.0,,2.0,12.0,60.0,23546.0,0.0,65.0,20821,8128,Other,Few
235,4.0,11.0,LeeSin,Side.blue,9.0,565.0,32458.0,565.0,6.0,2.6666666666666665,7.0,16.0,17.0,31387.0,1.0,27.0,182137,12112,TopLane_Jungle,Few
236,12.0,4.0,Corki,Side.blue,4.0,688.0,,688.0,4.0,2.0,4.0,14.0,3.0,18982.0,0.0,14.0,120915,10043,Other,Many
237,14.0,4.0,Karma,Side.blue,,2082.0,3436.0,,4.0,6.25,4.0,15.0,29.0,17400.0,1.0,92.0,47007,11415,Other,Few
238,3.0,4.0,Jhin,Side.red,14.0,4844.0,10650.0,4844.0,3.0,9.0,13.0,15.0,29.0,18649.0,2.0,29.0,170188,15242,Other,Many
239,12.0,4.0,Renekton,Side.blue,0.0,2077.0,4091.0,2077.0,4.0,0.75,3.0,11.0,11.0,17816.0,0.0,7.0,66698,6571,TopLane_Jungle,Many
240,3.0,4.0,Caitlyn,Side.red,,12988.0,38299.0,12988.0,7.0,2.8571428571428568,5.0,18.0,25.0,19370.0,5.0,38.0,297797,17924,Other,Many
241,4.0,1.0,Samira,,3.0,2363.0,5198.0,2363.0,4.0,2.75,8.0,15.0,2.0,14936.0,2.0,19.0,114496,13188,Other,Many
242,4.0,12.0,Kennen,Side.red,1.0,1655.0,2039.0,1655.0,3.0,0.3333333333333333,0.0,10.0,12.0,8714.0,,6.0,49041,5046,TopLane_Jungle,Many
243,12.0,4.0,Ryze,Side.red,,1386.0,2593.0,1386.0,6.0,0.3333333333333333,1.0,14.0,21.0,18804.0,0.0,25.0,148793,10342,Other,Many
244,4.0,12.0,,Side.blue,15.0,3130.0,6548.0,3130.0,6.0,,10.0,17.0,39.0,20838.0,1.0,,162068,15372,Other,Many
245,1.0,4.0,Yasuo,Side.red,5.0,,9231.0,952.0,7.0,,5.0,18.0,30.0,26078.0,0.0,30.0,267026,15967,Other,Many
246,4.0,7.0,Caitlyn,Side.red,3.0,6393.0,20809.0,6393.0,8.0,1.25,7.0,18.0,23.0,26662.0,1.0,53.0,272546,17365,Other,Many
247,11.0,4.0,XinZhao,Side.red,9.0,3514.0,23795.0,3514.0,3.0,5.333333333333333,7.0,14.0,28.0,28433.0,2.0,25.0,140928,11418,TopLane_Jungle,Few
248,14.0,4.0,Lulu,Side.red,10.0,620.0,747.0,620.0,0.0,11.0,1.0,7.0,6.0,4603.0,0.0,33.0,9098,4380,Other,Few
249,14.0,4.0,Leona,Side.red,14.0,427.0,464.0,427.0,,2.6666666666666665,2.0,13.0,31.0,20682.0,0.0,64.0,20320,7830,Other,Few
250,3.0,4.0,Bard,Side.blue,9.0,113.0,1448.0,113.0,10.0,0.9,0.0,10.0,21.0,20888.0,,59.0,17743,5364,Other,Few
251,4.0,12.0,Jax,Side.blue,0.0,3943.0,3943.0,3943.0,5.0,0.0,0.0,12.0,9.0,14084.0,1.0,13.0,86613,6443,TopLane_Jungle,Many
252,12.0,4.0,TwistedFate,Side.red,10.0,199.0,414.0,199.0,4.0,2.75,1.0,13.0,24.0,13615.0,0.0,12.0,72369,7663,Other,Many
253,14.0,4.0,Rakan,Side.blue,7.0,0.0,54.0,0.0,5.0,,2.0,9.0,12.0,9870.0,0.0,19.0,11880,4772,Other,Few
254,12.0,4.0,Ryze,Side.red,11.0,2440.0,2499.0,2440.0,5.0,3.0,4.0,17.0,21.0,18786.0,1.0,16.0,207778,13386,Other,Many
255,7.0,,Jinx,Side.blue,5.0,4586.0,12338.0,4586.0,1.0,8.0,3.0,13.0,6.0,9237.0,1.0,23.0,117988,10170,Other,Many
256,12.0,4.0,Syndra,Side.blue,5.0,902.0,2726.0,902.0,6.0,1.1666666666666667,2.0,14.0,26.0,18906.0,0.0,14.0,122872,9761,Other,Many
257,4.0,14.0,Morgana,Side.blue,20.0,997.0,1819.0,997.0,5.0,4.4,2.0,12.0,51.0,11920.0,0.0,70.0,20493,7878,Other,Few
258,4.0,14.0,Zoe,Side.red,6.0,3356.0,9536.0,3356.0,6.0,2.1666666666666665,7.0,17.0,27.0,23886.0,0.0,28.0,165299,14593,Other,Many
259,7.0,4.0,Kindred,Side.blue,5.0,2859.0,2859.0,,2.0,,7.0,,2.0,11226.0,1.0,,71029,8792,Other,Many
260,,4.0,Lissandra,Side.blue,1.0,,5471.0,3681.0,3.0,0.3333333333333333,0.0,12.0,20.0,12227.0,0.0,9.0,90811,6642,Other,Many
261,1.0,4.0,Jinx,Side.red,9.0,786.0,6946.0,786.0,5.0,3.0,6.0,15.0,12.0,15630.0,0.0,26.0,165540,12538,Other,Many
262,12.0,4.0,TwistedFate,Side.blue,6.0,3518.0,3682.0,3518.0,6.0,1.6666666666666667,4.0,12.0,27.0,14614.0,1.0,22.0,99431,9431,Other,Many
263,11.0,4.0,Elise,Side.red,14.0,3679.0,,3679.0,2.0,12.0,10.0,14.0,18.0,18765.0,3.0,35.0,89789,11422,TopLane_Jungle,Few
264,14.0,4.0,,Side.blue,8.0,0.0,900.0,0.0,6.0,,3.0,8.0,26.0,9246.0,0.0,27.0,11474,4931,Other,Few
265,7.0,4.0,Jhin,Side.blue,0.0,432.0,911.0,432.0,3.0,0.0,0.0,10.0,5.0,4635.0,0.0,8.0,74548,5904,Other,Many
266,14.0,4.0,,,9.0,1556.0,1858.0,1556.0,11.0,1.6363636363636365,9.0,15.0,41.0,22548.0,2.0,80.0,56433,11228,Other,Few
267,,4.0,Yone,Side.blue,9.0,5508.0,13615.0,5508.0,11.0,1.3636363636363635,6.0,16.0,23.0,28106.0,4.0,21.0,170453,12914,Other,Many
268,12.0,4.0,Syndra,Side.blue,11.0,3699.0,6024.0,3699.0,7.0,3.4285714285714284,13.0,16.0,28.0,20019.0,1.0,29.0,149513,14364,Other,Many
269,4.0,12.0,Jayce,Side.red,7.0,4005.0,8116.0,4005.0,9.0,1.0,2.0,14.0,8.0,17067.0,2.0,16.0,122031,9577,TopLane_Jungle,Many
270,12.0,,Jayce,Side.red,5.0,7734.0,17364.0,7734.0,5.0,3.6,13.0,18.0,9.0,23815.0,4.0,35.0,237488,18802,TopLane_Jungle,Many
271,4.0,7.0,Jhin,Side.red,14.0,3995.0,20293.0,3995.0,5.0,5.0,11.0,17.0,34.0,29684.0,1.0,29.0,225397,17096,Other,Many
272,12.0,4.0,Akali,Side.blue,3.0,901.0,2648.0,901.0,9.0,1.0,6.0,13.0,1.0,23358.0,0.0,11.0,77094,8322,Other,Many
273,4.0,14.0,Leona,Side.blue,17.0,0.0,452.0,0.0,,1.8888888888888888,0.0,11.0,34.0,17778.0,0.0,62.0,14194,7324,Other,Few
274,14.0,4.0,TwistedFate,Side.red,8.0,432.0,432.0,432.0,7.0,1.7142857142857142,4.0,15.0,44.0,24022.0,0.0,27.0,144878,12335,Other,Many
275,7.0,4.0,Jhin,Side.red,8.0,7001.0,11796.0,7001.0,4.0,7.25,21.0,16.0,35.0,17856.0,3.0,40.0,196343,17348,Other,Many
276,3.0,4.0,Aphelios,Side.red,7.0,15364.0,15364.0,15364.0,3.0,8.0,17.0,11.0,21.0,11432.0,4.0,16.0,108413,14184,Other,Many
277,4.0,11.0,LeeSin,Side.blue,9.0,3250.0,15730.0,3250.0,0.0,13.0,4.0,14.0,9.0,19825.0,2.0,34.0,143808,10397,TopLane_Jungle,Few
278,11.0,4.0,Nidalee,,6.0,0.0,11960.0,0.0,6.0,1.3333333333333333,2.0,13.0,,33899.0,0.0,32.0,109515,8663,TopLane_Jungle,Few
279,4.0,12.0,Viktor,Side.red,10.0,4389.0,4389.0,4389.0,,3.5,4.0,14.0,14.0,14285.0,3.0,13.0,115640,10203,Other,Many
280,4.0,11.0,LeeSin,Side.blue,4.0,1074.0,16581.0,1074.0,7.0,1.1428571428571428,4.0,15.0,18.0,39030.0,0.0,25.0,170767,12196,TopLane_Jungle,Few
281,11.0,4.0,Talon,Side.red,17.0,813.0,23850.0,813.0,13.0,2.0769230769230766,10.0,18.0,16.0,46833.0,0.0,,261449,20695,TopLane_Jungle,Few
282,14.0,4.0,Rell,Side.red,9.0,0.0,63.0,0.0,6.0,1.8333333333333333,,10.0,31.0,11614.0,1.0,38.0,19276,5867,Other,Few
283,4.0,,MissFortune,Side.blue,11.0,8331.0,22619.0,8331.0,5.0,5.0,14.0,17.0,17.0,23454.0,4.0,44.0,233224,19766,Other,Many
284,12.0,,Jayce,Side.red,,4216.0,7562.0,4216.0,6.0,1.5,2.0,13.0,7.0,14203.0,1.0,24.0,87218,8446,TopLane_Jungle,Many
285,14.0,4.0,Gragas,Side.red,6.0,0.0,173.0,0.0,14.0,0.7142857142857143,4.0,12.0,32.0,31386.0,0.0,10.0,66892,8523,Other,Many
286,14.0,12.0,,Side.blue,2.0,5754.0,5754.0,5754.0,7.0,1.1428571428571428,6.0,14.0,6.0,21609.0,2.0,9.0,103191,11094,TopLane_Jungle,Many
287,4.0,14.0,Rakan,,12.0,0.0,176.0,0.0,3.0,5.333333333333333,4.0,12.0,34.0,17059.0,0.0,76.0,19017,7891,Other,Few
288,7.0,4.0,MissFortune,Side.blue,11.0,9631.0,16024.0,9631.0,4.0,4.25,,14.0,12.0,13081.0,2.0,16.0,131322,12340,Other,Many
289,4.0,12.0,Graves,Side.red,4.0,1775.0,5340.0,1775.0,7.0,0.7142857142857143,1.0,12.0,16.0,16249.0,1.0,16.0,90245,7172,TopLane_Jungle,Many
290,,12.0,,,10.0,14753.0,17845.0,14753.0,4.0,3.75,5.0,14.0,19.0,9973.0,2.0,19.0,158934,11998,Other,Many
291,4.0,12.0,Vex,Side.blue,1.0,,3669.0,1156.0,11.0,0.3636363636363637,3.0,11.0,18.0,16051.0,0.0,9.0,82111,7244,Other,Many
292,12.0,4.0,MonkeyKing,Side.blue,1.0,435.0,2122.0,435.0,5.0,1.0,4.0,12.0,8.0,17335.0,0.0,13.0,65847,8654,TopLane_Jungle,Many
293,14.0,4.0,Karma,Side.red,13.0,435.0,899.0,435.0,11.0,1.181818181818182,0.0,12.0,21.0,21860.0,0.0,69.0,22712,7710,Other,Few
294,11.0,4.0,Viego,Side.blue,9.0,1623.0,15813.0,1623.0,3.0,4.0,3.0,12.0,6.0,18023.0,0.0,27.0,86843,7745,TopLane_Jungle,Few
295,6.0,4.0,Tryndamere,Side.red,2.0,0.0,2840.0,0.0,5.0,1.0,3.0,13.0,7.0,27456.0,0.0,25.0,93129,8494,TopLane_Jungle,Many
296,7.0,4.0,Jhin,Side.red,9.0,5114.0,10254.0,5114.0,4.0,5.0,11.0,15.0,,15492.0,2.0,,164119,12552,Other,Many
297,4.0,,Camille,Side.red,13.0,8968.0,19755.0,8968.0,,8.0,11.0,17.0,29.0,33592.0,3.0,22.0,163260,16946,TopLane_Jungle,Many
298,12.0,4.0,Urgot,Side.red,3.0,0.0,5778.0,0.0,7.0,1.1428571428571428,5.0,14.0,,24280.0,0.0,40.0,129868,10192,TopLane_Jungle,Many
299,,4.0,Ekko,Side.blue,8.0,1381.0,17776.0,1381.0,2.0,8.0,8.0,12.0,13.0,18830.0,1.0,19.0,115886,9108,TopLane_Jungle,Few
300,4.0,11.0,Udyr,Side.red,8.0,243.0,,243.0,5.0,3.6,,16.0,44.0,38868.0,1.0,46.0,188164,13730,TopLane_Jungle,Few
301,14.0,,Gragas,Side.blue,,372.0,696.0,372.0,9.0,1.6666666666666667,3.0,13.0,50.0,36059.0,1.0,99.0,31391,9065,Other,Few
302,4.0,,Gragas,Side.red,,454.0,454.0,454.0,5.0,3.0,1.0,10.0,31.0,16178.0,0.0,46.0,14185,6421,Other,Few
303,3.0,4.0,Yasuo,Side.blue,9.0,7142.0,11649.0,7142.0,8.0,3.125,16.0,17.0,22.0,30613.0,3.0,23.0,244916,17982,Other,Many
304,4.0,12.0,,Side.red,,3023.0,4163.0,3023.0,8.0,2.375,7.0,14.0,21.0,22199.0,2.0,17.0,149351,13147,Other,Many
305,14.0,4.0,Zoe,Side.red,11.0,6264.0,6264.0,6264.0,,19.0,8.0,13.0,17.0,7666.0,2.0,9.0,89462,9489,Other,Many
306,14.0,4.0,Lux,Side.red,14.0,401.0,,401.0,,,2.0,13.0,27.0,17751.0,0.0,59.0,23633,8095,Other,Few
307,11.0,4.0,Nidalee,Side.blue,6.0,840.0,10609.0,840.0,,1.5714285714285714,5.0,13.0,4.0,24883.0,,38.0,127621,10236,TopLane_Jungle,Few
308,14.0,4.0,Thresh,Side.red,20.0,684.0,684.0,684.0,4.0,5.25,1.0,12.0,,13110.0,0.0,47.0,18116,7022,Other,Few
309,14.0,4.0,Lulu,Side.blue,,217.0,394.0,217.0,9.0,,1.0,15.0,17.0,21191.0,0.0,50.0,10507,7798,Other,Few
310,7.0,4.0,Jhin,Side.blue,3.0,6522.0,,6522.0,0.0,13.0,10.0,13.0,14.0,8773.0,4.0,15.0,118165,12233,Other,Many
311,7.0,4.0,Jhin,Side.blue,9.0,3104.0,11904.0,,2.0,7.0,5.0,13.0,11.0,10786.0,1.0,16.0,122681,11246,Other,Many
312,14.0,4.0,Vex,,1.0,72.0,72.0,72.0,0.0,,6.0,12.0,15.0,5114.0,0.0,9.0,73321,7259,Other,Many
313,4.0,12.0,Galio,Side.blue,,0.0,874.0,0.0,1.0,14.0,6.0,12.0,36.0,12405.0,0.0,17.0,70276,8721,Other,Many
314,3.0,4.0,Yasuo,Side.red,10.0,8397.0,20404.0,8397.0,6.0,,7.0,17.0,21.0,,3.0,23.0,259681,16046,Other,Many
315,4.0,12.0,Yone,Side.blue,6.0,5036.0,10868.0,5036.0,5.0,2.4,6.0,17.0,13.0,23095.0,4.0,21.0,189851,14255,Other,Many
316,11.0,4.0,Elise,Side.red,1.0,,13928.0,1278.0,1.0,5.0,4.0,11.0,15.0,10890.0,1.0,23.0,86208,8014,TopLane_Jungle,Few
317,4.0,14.0,Morgana,Side.blue,7.0,2568.0,2568.0,2568.0,3.0,3.6666666666666665,4.0,9.0,22.0,7536.0,2.0,46.0,17048,7393,Other,Few
318,12.0,4.0,Jax,Side.red,0.0,2794.0,3898.0,2794.0,1.0,0.0,0.0,13.0,6.0,9947.0,1.0,9.0,120316,8152,TopLane_Jungle,Many
319,4.0,12.0,Jax,Side.blue,13.0,7083.0,20293.0,7083.0,4.0,5.75,10.0,17.0,15.0,33252.0,3.0,23.0,199809,15553,TopLane_Jungle,Many
320,3.0,4.0,Aphelios,Side.blue,1.0,4891.0,4891.0,4891.0,8.0,0.125,0.0,11.0,11.0,14598.0,1.0,19.0,90847,7397,Other,Many
321,4.0,12.0,Gangplank,,2.0,0.0,0.0,0.0,7.0,0.4285714285714285,1.0,10.0,3.0,15254.0,,4.0,60356,5542,TopLane_Jungle,Many
322,4.0,3.0,Zyra,Side.blue,11.0,1066.0,4396.0,1066.0,6.0,1.8333333333333333,0.0,,44.0,13581.0,1.0,61.0,28826,6718,Other,Few
323,11.0,4.0,Viego,Side.red,2.0,4723.0,30122.0,4723.0,1.0,18.0,16.0,13.0,15.0,19915.0,3.0,19.0,147797,13656,TopLane_Jungle,Few
324,11.0,4.0,Nidalee,Side.red,4.0,5029.0,29219.0,5029.0,5.0,4.0,16.0,15.0,6.0,29251.0,3.0,36.0,162415,15510,TopLane_Jungle,Few
